county_fips,share_dem_20,share_dem_24
32003,0.5477139576524326,0.5133902267875595
32005,0.3485135989879823,0.33207818338603046
32007,0.2139637524650202,0.21069868995633187
32009,0.15611814345991562,0.16258351893095768
32011,0.105,0.10256410256410256
32013,0.2232355273592387,0.21790626591951096
32015,0.18411284335560504,0.18106686701728025
32017,0.1376720901126408,0.129644921552436
32019,0.28832476945588187,0.272863019960384
32021,0.36811722912966255,0.31755247878517195
32023,0.29368149580915537,0.28519147330692324
32027,0.24012291483757683,0.21946902654867256
32029,0.3209964412811388,0.30221780867262493
32031,0.5232106105648296,0.505102635196533
32033,0.20154856874706711,0.20791146691782433
32510,0.44145174708818635,0.4421779952393547
33001,0.4470139973010875,0.4341850176467664
33003,0.5076069392359523,0.4915288894081907
33005,0.5877229365408544,0.5496075669148722
33007,0.46995140554837916,0.4304693901439775
33009,0.6250353207120656,0.6009579486058751
33011,0.5390339649908137,0.5145377044635431
33013,0.5499864013417343,0.5263037161645512
33015,0.5107338634762814,0.48769472117027546
33017,0.5777731616119651,0.5609701206031481
33019,0.5184534270650264,0.4966332002741825
34001,0.533888864777281,0.4845805663450695
34003,0.5831491239518418,0.5173027152500467
34005,0.5993448088702799,0.584276760118556
34007,0.6700488379925901,0.6392479725758254
34009,0.4192893045412354,0.40238666146210894
34011,0.5307161150192887,0.48101426192717006
34013,0.7795030602258286,0.728016492492804
34015,0.5098857929217487,0.48574990434106424
34017,0.7341776249241352,0.6443220965114519
34019,0.47762982689747,0.4660141586677752
34021,0.703507432265621,0.6729440912958606
34023,0.6119545490199261,0.5414143809225401
34025,0.4859058855692457,0.4420180275925617
34027,0.5216039862379879,0.4860861807667917
34029,0.3542628026429732,0.31766465177871667
34031,0.5838692753701844,0.4852174799857223
34033,0.43472647571008227,0.4024062418043535
34035,0.606942222756034,0.5714004777576623
34037,0.40010907529676604,0.37308460224675855
34039,0.6803078558384317,0.6232370235627565
34041,0.41731188201776437,0.3946183787442884
35001,0.6252404063351102,0.60788961928691
35003,0.2594853903183602,0.2458028411536806
35005,0.2895584698461678,0.2720861002976872
35006,0.544151376146789,0.5079328843739299
35007,0.4438966337980279,0.4282700421940928
35009,0.2919802047318826,0.28305674518201285
35011,0.26042841037204056,0.2409356725146199
35013,0.5938285516165381,0.549939543403048
35015,0.23708366115919224,0.21714926854528976
35017,0.5366612458460015,0.5259707513867877
35019,0.5736866573686658,0.5036764705882353
35021,0.35943775100401604,0.30117647058823527
35023,0.4235717961914565,0.3821138211382114
35025,0.19721250971250973,0.18779567066469155
35027,0.31511444356748225,0.30406015037593986
35028,0.6384381338742393,0.6562473456213369
35029,0.4469953581733785,0.4033528067056134
35031,0.6979868370112272,0.6265603190428713
35033,0.658987915407855,0.5875867701102491
35035,0.36881683039207164,0.36212498417654754
35037,0.30757097791798105,0.2910344827586207
35039,0.6702036833760214,0.5992583594399336
35041,0.2799875699192045,0.2796987859228523
35043,0.5428961236992055,0.5295591826243413
35045,0.3548678297387994,0.33761212496133625
35047,0.6974975683084269,0.6424760853568801
35049,0.7733214608145043,0.7501038332803988
35051,0.39004649560874805,0.40172265288544357
35053,0.5334671062061058,0.4810234541577825
35055,0.7793418864338323,0.7441429189590159
35057,0.32939853850477796,0.3052391799544419
35059,0.21626199887069453,0.2326153846153846
35061,0.4509754323837228,0.4166105430723076
36001,0.6607153531931852,0.6292193626868005
36003,0.29965812812763215,0.28396084727329224
36005,0.8399013031948837,0.727176220806794
36007,0.5176742649487942,0.5021077804349036
36009,0.3490333196215549,0.33590120552778596
36011,0.45284764869184824,0.43504165057648814
36013,0.3984639282015878,0.390104746259693
36015,0.4314539135847295,0.4159965805572623
36017,0.3807642844019842,0.3638912375951226
36019,0.5265210161133093,0.48923722883135057
36021,0.5849641319942611,0.5735012934428073
36023,0.4900746762453918,0.46781232951445717
36025,0.4058144695960941,0.40115521584296016
36027,0.5491218015709807,0.5270669161637193
36029,0.5749374328869531,0.5483839664773668
36031,0.5256566083601966,0.5025049577288383
36033,0.4890333491887321,0.454925219185147
36035,0.3402548371873525,0.3207128812282977
36037,0.33770744886144344,0.3302425609928078
36039,0.4202786692123329,0.4151483809372265
36041,0.34616514839847196,0.3526499708794409
36043,0.3449508799944458,0.3177870024767154
36045,0.4030883174958077,0.38195727955454695
36047,0.7762101001896076,0.7198804160296158
36049,0.3006762069507784,0.27792789315216554
36051,0.4069604357611142,0.3927832384893947
36053,0.4457925636007828,0.43468829856777796
36055,0.6078129922160864,0.5953944723687749
36057,0.3849531898465399,0.356360817750218
36059,0.5482481126075053,0.47898706515262385
36061,0.8762250717425261,0.8241153738673436
36063,0.4508359697150749,0.4253789807669709
36065,0.4209444337549495,0.3937483766558111
36067,0.6051683346912811,0.5864024908508793
36069,0.49987944337282997,0.4941330074822986
36071,0.4990806223479491,0.458093830092072
36073,0.31541805453621635,0.29769764216366157
36075,0.39682063024342634,0.37909718494938094
36077,0.47428446101546223,0.46067097960193726
36079,0.46008186444428056,0.43156965537120107
36081,0.7279465474739127,0.6229887022552749
36083,0.5288437955827492,0.5068162363132275
36085,0.4245906764279082,0.35112103536274153
36087,0.5087792305420571,0.4408959798692303
36089,0.4403329618594919,0.40997974003505655
36091,0.5276091110837134,0.5091393433184146
36093,0.5800754036554381,0.5540943827745858
36095,0.35053777544596015,0.3473387601753287
36097,0.4098068038639227,0.39521844916957577
36099,0.453585252246933,0.44099005937687635
36101,0.3488423471191234,0.3410710334144722
36103,0.4998478237484159,0.45013109706713933
36105,0.45350471394273,0.4164591383998855
36107,0.39443193449334696,0.3855771195097038
36109,0.7518506094151851,0.7530934000217462
36111,0.6066345751360401,0.5932846894603805
36113,0.4991935712062477,0.4788965130934043
36115,0.4204537191885407,0.39393513968833355
36117,0.3998167659184608,0.3846466104370574
